uniqueID,laserID,shotYear,shotDay,rec_ndx,shotn,datatake,date,lat,lon,elev,elev_geoid,elev_groun,g14_rh100,g14rh50,g14_wflen,BeamCoelv,DEM_hires_,satNdx,satElevCor,ElvuseFlg,cld1_mswf,FRir_qaFla,lead,trail,MedH,MeanH,QMCH,Centroid,wflen,ht1,ht2,ht3,ht4,fslope,eratio,Senergy,h10,h20,h25,h30,h40,h50,h60,h70,h75,h80,h90,h100,stackName,stackDir,bufferSize,wrs2,1__std,1__min,1__max,1__median,1__nmad,1__mean,2__std,2__min,2__max,2__median,2__nmad,2__mean,3__std,3__min,3__max,3__median,3__nmad,3__mean,4__std,4__min,4__max,4__median,4__nmad,4__mean,5__std,5__min,5__max,5__median,5__nmad,5__mean,6__std,6__min,6__max,6__median,6__nmad,6__mean,7__std,7__min,7__max,7__median,7__nmad,7__mean,8__std,8__min,8__max,8__median,8__nmad,8__mean,9__std,9__min,9__max,9__median,9__nmad,9__mean,10__std,10__min,10__max,10__median,10__nmad,10__mean
307,L2A,2003,276,119278551,39,L2A,275.60,51.503445,-101.019440,649.5000,669.2576,644.3199,20.8300,5.1800,23.1800,2.920000,6,0,0,0,3,15,20.0861,0.4497,10.0430,10.2165,11.1677,5.1800,24.2832,22.1846,20.9854,20.9582,20.0861,0.195460,0.817882,11.156067,-0.8994,-0.2998,-0.1499,0.1499,0.5996,1.1992,3.4476,8.0944,9.4434,10.7925,14.2401,22.1846,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.995885858313,1.53625488281,5.96203613281,3.90383911133,0.823827539062,3.83754306369,5.93466240074,1.90307617188,21.4854125977,5.45422363281,2.08798293457,8.68633853688,0.907577345027,660.094970703,664.125976562,662.143005371,1.13565856934,662.104324495,6.01524799228,5.75045061111,20.0274276733,20.0274276733,0.0,16.7327411358,144.504146056,9.99214172363,352.967590332,9.99214172363,0.0,89.1403119992,0.685038441301,56.0,58.0,56.0,0.0,56.418079096,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,4729.0,4729.0,4729.0,0.0,4729.0
568,L3C,2005,160,385037451,7,L3C,890.78,51.494827,-100.782776,700.2900,723.1385,697.4400,16.4000,2.8500,18.2300,3.190000,6,0,0,0,0,15,15.7391,0.4497,10.1929,9.3629,10.2839,2.8500,19.1867,17.3879,16.4886,16.4630,15.5892,0.122350,0.347954,6.616387,-0.7495,-0.4497,-0.2998,-0.1499,0.0000,0.2998,0.5996,0.8994,1.1992,1.6489,10.0430,17.3879,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.977482827384,0.104614257812,4.32763671875,2.10415649414,0.682888238525,2.11588825899,1.38420591636,1.98931884766,7.67907714844,3.80410766602,1.58042047119,3.82915182675,1.09901433566,696.50402832,702.939025879,697.375,0.475890710449,697.702103758,3.32909886885,3.59525108337,18.7803077698,13.6238145828,0.0,12.5979099917,10.4249102548,183.543060303,219.053131104,213.407272339,0.0,208.403660463,3.92305828594,18.0,33.0,26.0,0.0,26.8595505618,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,1.45764595351,5.0,8.0,8.0,0.0,6.85393258427,205.662921429,2005314688.0,2005314688.0,2005314688.0,0.0,2005314893.66
569,L3C,2005,160,385037451,10,L3C,890.78,51.499454,-100.783966,716.9300,737.7676,712.0599,24.1200,4.8700,28.2600,3.190000,6,0,0,0,0,15,18.4372,5.2464,5.3963,5.7056,6.4524,4.8700,29.5295,28.1804,27.7308,27.6878,26.8314,0.213738,54.804024,0.393368,4.6468,5.3963,5.5462,5.8459,6.1457,6.5954,7.0451,7.3449,7.6447,7.9445,9.1437,28.1804,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.828967373502,2.23095703125,5.74774169922,4.02996826172,0.849843621826,3.93337571477,1.07486213535,4.47674560547,11.2854614258,6.54547119141,0.569141400146,6.73602809676,1.00788370309,717.166992188,721.79699707,719.556030273,1.09412332764,719.468571429,1.93437303977,3.60286998749,10.0886487961,6.73297166824,2.35732503576,5.74824532645,9.46910367642,313.836853027,350.482116699,334.668151855,1.088784375,339.621272321,0.324961536185,52.0,53.0,53.0,0.0,52.88,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,29.9885714054,2005314688.0,2005314688.0,2005314688.0,0.0,2005314717.99
751,L3D,2005,314,451477283,17,L3D,1044.57,51.790516,-100.860535,694.7600,719.0851,692.8200,15.0300,1.9400,18.1800,2.980000,6,0,0,0,3,15,14.5399,0.7495,4.7967,5.7653,6.5015,1.9400,20.9854,18.4372,16.7884,16.7656,15.8890,0.082472,0.398982,17.751520,-1.0493,-0.5996,-0.4497,-0.1499,0.1499,0.5996,1.0493,1.6489,2.2484,3.1478,5.2464,18.4372,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.82054502386,0.7412109375,9.92413330078,4.20153808594,1.28772822876,4.43561264564,4.23243333103,1.85101318359,18.5560302734,11.751953125,4.73899914551,10.9479701223,3.99567820768,691.604003906,705.12097168,701.648010254,2.19725048218,699.942486702,4.23457369267,4.83919525146,16.6902637482,8.58499336243,0.0,10.4097465903,23.8240471927,23.7509307861,90.3300933838,90.3300933838,0.0,69.560017214,0.498649585618,62.0,63.0,63.0,0.0,62.5367231638,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,8.31638419628,618312128.0,618312128.0,618312128.0,0.0,618312119.684
750,L3D,2005,314,451477283,16,L3D,1044.57,51.788971,-100.860168,699.0600,722.5424,696.2800,19.1200,2.7800,22.5300,2.980000,6,0,0,0,3,15,17.5378,1.4990,9.4434,9.6595,10.4804,2.7800,23.0840,19.7863,17.3879,17.3644,16.4886,0.133412,0.328909,20.745699,-1.0493,-0.5996,-0.4497,-0.2998,0.1499,0.4497,0.8994,1.4990,2.0985,3.7474,9.7432,19.7863,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.3117543775,0.8447265625,9.19055175781,4.14031982422,1.25275356445,3.98845020239,2.50794872313,1.7685546875,13.379699707,6.27008056641,1.77008902588,7.02652612469,1.51862953919,701.953979492,710.424987793,705.372009277,1.4159083374,705.4811875,0.790808011422,2.59589147568,4.93278503418,2.88591718674,0.429992119217,3.24748342051,66.2651495366,43.2797966003,190.8309021,109.714241028,98.4957129639,108.919392214,1.31668724234,51.0,59.0,59.0,0.0,58.3615819209,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,37.9661016464,618312128.0,618312128.0,618312128.0,0.0,618312165.966
757,L3D,2005,314,451477283,36,L3D,1044.57,51.819847,-100.867859,708.2500,729.6288,703.3101,17.3800,4.9400,19.4900,2.980000,6,0,0,0,3,15,15.5892,0.4497,10.7925,10.0674,10.9010,4.9400,19.6364,17.6877,16.6385,16.6160,15.7391,0.466670,0.844482,9.021818,-0.7495,-0.2998,-0.1499,0.1499,0.5996,1.1992,2.5482,8.6940,10.1929,11.3921,13.7904,17.6877,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.770496023679,3.451171875,6.7265625,5.04711914062,0.805638903809,5.06370167918,4.03139645571,5.30224609375,21.1532592773,19.5737915039,1.31772590332,17.7676811714,4.98501893821,701.145996094,719.650024414,717.094970703,1.65018881836,715.248502994,4.38199651855,3.40733790398,16.0098686218,16.0098686218,0.0,12.535125558,36.2334034244,39.1337471008,255.275299072,220.443435669,0.0,215.348013393,1.66671129192,61.0,66.0,63.0,2.9652,64.2914285714,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
737,L3D,2005,314,451477278,7,L3D,1044.57,51.713364,-100.841309,710.9500,737.0369,710.9100,3.4400,0.0400,6.3400,2.980000,6,0,0,0,0,15,1.9486,1.4990,3.1478,3.2581,3.2609,0.0400,6.5954,3.5975,1.4990,1.4969,0.5996,3.205243,0.037644,15.081792,-1.4990,-0.8994,-0.7495,-0.5996,-0.2998,0.0000,0.2998,0.7495,0.8994,1.0493,1.6489,3.5975,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.842750814902,1.65277099609,5.83721923828,3.14050292969,0.844549914551,3.28041447354,1.34138669878,3.22216796875,10.2969360352,6.09625244141,1.14923217773,5.88290905279,0.972624254353,708.776000977,714.002990723,710.422973633,1.09421381836,710.604166667,1.81524638069,0.938846051693,10.7866258621,1.24811553955,0.0,1.68462134755,48.4520431189,118.02911377,269.586639404,140.494140625,0.0,168.569518008,7.29601466103,27.0,42.0,42.0,0.0,36.2372881356,0.0,104.0,104.0,104.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,271.186440706,2005314688.0,2005314688.0,2005314688.0,0.0,2005314959.19
755,L3D,2005,314,451477283,28,L3D,1044.57,51.807495,-100.864746,706.4800,727.3761,701.0800,21.5200,5.4000,25.4100,2.980000,6,0,0,0,3,15,16.7884,2.0985,10.1929,10.3480,11.3843,5.4000,25.9320,22.1846,19.3366,19.3104,18.4372,0.495434,1.223942,18.228655,-0.7495,-0.1499,0.1499,0.4497,1.1992,2.8480,4.4969,7.7946,9.8931,11.3921,14.9896,22.1846,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.29118672171,0.522644042969,7.5830078125,4.42892456055,1.20266694946,4.30419173331,3.61488855591,4.83209228516,19.7500610352,10.5310058594,3.2172166626,11.058007966,2.66497714071,708.343994141,717.854003906,711.510986328,3.0482704834,712.40234375,0.593526128089,6.87032222748,9.1645898819,9.13343811035,0.0461856164932,8.91704046389,8.36835922013,0.890113830566,33.5080795288,22.3313980103,8.70692684326,22.2806099929,0.640340089665,63.0,67.0,66.0,0.0,65.6440677966,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,29.0,29.0,29.0,0.0,29.0
754,L3D,2005,314,451477283,26,L3D,1044.57,51.804417,-100.863983,704.3200,725.8605,699.5700,17.0400,4.7500,19.1900,2.980000,6,0,0,0,3,15,3.8973,0.4497,11.9917,11.4514,11.8494,4.7500,19.6364,17.6877,16.6385,16.6160,15.7391,0.405616,0.576608,8.412077,-0.8994,-0.4497,-0.2998,0.0000,0.2998,0.5996,1.3491,9.2936,10.6426,11.6919,13.4906,17.6877,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.36405319305,1.78155517578,8.99011230469,4.98101806641,1.09810491943,5.21837447072,2.96077798161,3.85009765625,19.8557739258,9.48114013672,1.89243248291,9.8954430405,1.83924914576,709.435974121,717.755004883,714.026977539,1.28542071533,713.967478198,1.11824433785,2.62023162842,5.55423402786,4.15338468552,2.07689923496,4.05308789885,82.550904826,68.911781311,268.63369751,126.066230774,84.7371867737,176.666717872,1.64118999753,63.0,68.0,65.0,2.9652,64.6685393258,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,29.0,29.0,29.0,0.0,29.0
560,L3C,2005,160,385037446,23,L3C,890.78,51.457809,-100.773285,716.9000,735.9164,710.2800,22.1700,6.6200,24.8800,3.200000,6,0,0,0,1,15,6.2956,0.4497,11.8418,11.2884,12.4201,6.6200,24.2832,22.3345,21.2852,21.2520,20.3859,0.562948,1.121297,17.704468,-0.7495,-0.1499,0.0000,0.2998,0.8994,2.8480,7.4948,11.5420,12.7412,14.2401,16.6385,22.3345,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,3.62618207634,1.14111328125,14.7158203125,7.23236083984,4.80872224731,6.98172060649,4.91464514163,4.43572998047,19.9282226562,15.3119812012,4.9744107605,13.941011869,4.75879517635,710.469970703,727.557983398,723.377990723,3.14464310303,721.515900735,2.39284697021,3.48675012589,12.1072273254,12.1072273254,0.0,10.8457726846,9.90859059234,263.524597168,334.465118408,325.024230957,0.0,322.960675628,1.07122813982,60.0,66.0,66.0,0.0,65.5865921788,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0055865921895,310029.0,310029.0,310029.0,0.0,310029.005587
561,L3C,2005,160,385037446,25,L3C,890.78,51.460888,-100.774109,723.2800,742.4616,716.8201,23.8800,6.4600,27.8700,3.200000,6,0,0,0,1,15,2.9979,0.8994,18.1374,17.2303,17.7157,6.4600,27.7308,23.8335,20.8355,20.8031,19.9362,0.563371,0.379058,18.147568,-1.7988,-1.0493,-0.7495,-0.4497,0.2998,0.8994,1.9486,13.1908,15.8890,17.5378,19.6364,23.8335,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,4.54114641259,2.0283203125,21.8359375,5.01745605469,2.27032174072,6.49596243194,5.52464894314,2.88153076172,26.1840209961,11.4680786133,2.76458206787,13.0566729081,7.900282315,715.598022461,738.010986328,721.039001465,4.16465452881,724.974850772,3.09989680992,6.58130836487,17.9333686829,16.9173717499,0.0,16.0916975636,23.8963720078,130.311019897,214.24911499,134.745254517,0.0,142.017478814,1.02775178909,59.0,64.0,63.0,0.0,62.7740112994,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
562,L3C,2005,160,385037446,29,L3C,890.78,51.467045,-100.775696,733.2000,752.6118,726.9600,22.0300,6.2400,24.6700,3.190000,6,0,0,0,1,15,6.4455,0.5996,11.9917,10.9883,12.2272,6.2400,26.3817,23.9834,22.4844,22.4496,21.5850,0.519155,1.268869,15.435319,-0.7495,-0.1499,0.1499,0.4497,1.1992,2.5482,5.3963,11.2422,12.8911,14.0902,16.4886,23.9834,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,3.22533765856,3.04681396484,18.5405273438,6.07504272461,1.78008825073,6.57983485631,3.27898620666,4.79968261719,19.4024658203,15.4024658203,2.86240253906,14.8755615234,3.06887394164,733.651000977,747.609008789,743.380981445,1.44993284912,742.24321934,2.37082724176,9.88528251648,15.044965744,9.88528251648,0.0,11.588973999,13.2996554661,107.573669434,153.846801758,129.725708008,0.0,130.123257724,2.00125864321,48.0,54.0,48.0,0.0,49.4204545455,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
563,L3C,2005,160,385037446,30,L3C,890.78,51.468582,-100.776062,732.5800,753.9444,728.2900,21.7900,4.2900,24.7800,3.190000,6,0,0,0,1,15,18.2873,1.9486,8.8439,10.0934,11.1811,4.2900,25.9320,22.1846,19.3366,19.3066,18.4372,0.275680,0.652624,15.480412,-1.0493,-0.4497,-0.2998,0.0000,0.4497,1.0493,2.0985,4.6468,5.9958,7.7946,12.8911,22.1846,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.34188012507,1.16723632812,14.1923828125,4.12805175781,0.882646508789,3.94493735709,3.47884580597,3.40869140625,18.5435791016,5.41900634766,0.62275715332,7.08672727034,3.02830715421,727.491027832,742.112976074,729.866027832,1.35962310791,731.101339286,2.24609972003,1.04350376129,11.9539251328,11.7871389389,0.0,10.6356487594,21.6702752129,0.495986938477,167.899139404,156.758132935,0.0,154.72881023,1.67032566528,48.0,54.0,50.0,0.0,50.4134078212,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
564,L3C,2005,160,385037446,32,L3C,890.78,51.471664,-100.776855,752.2400,771.1895,745.5300,22.4900,6.7100,27.3500,3.190000,6,0,0,0,1,15,13.6405,4.6468,11.5420,11.9351,12.1163,6.7100,25.6322,16.9382,9.1437,9.1295,8.2443,0.212116,0.017195,34.576183,-3.5975,-2.0985,-1.6489,-1.1992,-0.5996,0.0000,0.5996,1.3491,1.9486,2.5482,6.4455,16.9382,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.53732137444,0.819213867188,9.439453125,3.79931640625,1.1427168457,4.05918873607,2.82088715757,4.59545898438,16.4642944336,7.30319213867,1.95360421143,8.44859118339,2.8696409152,750.443969727,762.015991211,752.452026367,1.00743321533,753.53156502,2.1116932492,3.62767481804,8.69932460785,5.81049823761,3.23625400186,5.68522345883,21.8431540413,50.9479522705,106.638046265,90.4380645752,24.0180928528,87.4920752514,1.10177075552,52.0,56.0,53.0,0.0,52.8735632184,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.735632184893,18312128.0,18312128.0,18312128.0,0.0,18312127.2644
565,L3C,2005,160,385037446,36,L3C,890.78,51.477837,-100.778442,715.6900,734.9597,709.2900,21.5900,6.4000,23.1200,3.190000,6,0,0,0,1,15,13.6405,2.2484,7.7946,8.6845,9.3730,6.4000,23.8335,19.6364,16.3387,16.3133,15.4393,0.368434,1.097652,27.863049,-1.0493,-0.2998,0.1499,0.4497,1.1992,2.0985,3.2977,4.7967,5.8459,7.0451,10.6426,19.6364,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.947322499266,3.08288574219,6.9658203125,4.96923828125,1.13728740234,4.80626077091,1.87162341577,5.03625488281,12.4646606445,9.20349121094,2.54885218506,8.90459612504,1.70935545582,713.719970703,723.270019531,718.621948242,1.63819879761,718.579890839,0.975792970968,3.90714406967,8.52859210968,7.27493095398,0.350013166523,6.44130831788,41.5533016344,53.9775466919,319.92401123,149.241394043,17.7155950012,169.085948535,3.50743272648,53.0,61.0,60.0,0.0,56.8587570621,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,2.03389830515,18314728.0,18314728.0,18314728.0,0.0,18314725.9661
566,L3C,2005,160,385037446,37,L3C,890.78,51.479382,-100.778839,719.1200,739.2123,713.5400,21.0600,5.5800,30.8200,3.190000,6,0,0,0,1,15,6.2956,8.0944,8.5441,9.7526,11.0419,5.5800,31.7780,30.4289,29.9792,29.9327,29.0798,0.346389,71.608368,0.530384,7.4948,9.1437,9.7432,10.3428,11.0923,12.2915,14.9896,18.7370,19.9362,20.9854,22.9341,30.4289,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,4.38544959006,2.0751953125,17.6665039062,6.19720458984,2.19268070068,7.89575910139,1.90438394285,11.6254272461,19.0060424805,16.939453125,1.92084656982,16.3714783255,1.60649531508,723.479980469,730.276977539,727.715026855,1.26904189453,727.336754493,2.85523395506,5.33961772919,12.8756151199,5.52595043182,0.276256864929,6.92597159693,40.5596378743,228.94078064,342.997619629,246.708862305,26.3429578766,259.262866349,3.64332756464,53.0,63.0,59.0,5.9304,59.1920903955,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,2.03389830515,18314728.0,18314728.0,18314728.0,0.0,18314725.9661
567,L3C,2005,160,385037451,6,L3C,890.78,51.493282,-100.782379,707.3100,724.3154,698.6200,19.4000,8.6900,22.1300,3.190000,6,0,0,0,0,15,1.9486,1.1992,14.2401,14.1738,14.3767,8.6900,23.0840,19.9362,17.6877,17.6603,16.7884,0.335163,1.169351,2.650920,-0.8994,-0.1499,0.1499,0.4497,1.3491,12.5913,13.7904,14.8397,15.2894,15.8890,16.9382,19.9362,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.15800946893,2.30603027344,10.6807250977,4.10833740234,1.006890271,4.21612548828,6.02375171241,4.11761474609,22.7061767578,6.19573974609,0.777858251953,9.7667960474,0.721584237355,710.590026855,715.273986816,713.250488281,0.539686669922,713.176234149,1.84090276325,2.58827614784,8.63797187805,3.64241170883,0.0,4.81582486427,72.0603402066,107.867454529,286.718994141,107.867454529,0.0,147.753111758,2.12603606878,57.0,66.0,63.0,0.0,62.7401129944,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
739,L3D,2005,314,451477278,14,L3D,1044.57,51.724167,-100.844025,708.9500,733.3867,707.2401,12.3400,1.7100,14.6300,2.980000,6,0,0,0,0,15,11.2422,0.5996,6.2956,6.3615,6.8961,1.7100,14.8397,12.7412,11.5420,11.5264,10.6426,0.186414,0.196079,11.443701,-1.0493,-0.5996,-0.4497,-0.2998,0.0000,0.2998,0.5996,0.8994,1.1992,1.7988,6.1457,12.7412,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.25858309614,1.4775390625,7.97821044922,4.80023193359,1.31030566406,4.94033339928,1.65821235303,5.26501464844,13.7068481445,11.8586120605,1.24967687988,11.2970963818,1.86855356201,707.749023438,716.145996094,714.141479492,1.97260726318,713.613659274,0.906026776341,2.82614445686,7.59302282333,5.00213766098,0.477302860594,4.25193127719,5.85674998846,258.482543945,286.340881348,271.695129395,12.0952614624,268.763849432,6.42410143811,47.0,60.0,60.0,0.0,54.2784090909,0.0,103.0,103.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
229,L2A,2003,276,119278536,3,L2A,275.60,51.262749,-100.960205,499.3800,510.3756,485.8400,29.0400,13.5400,30.3600,2.910000,6,0,0,0,2,15,3.5975,4.9466,17.9875,16.9825,17.5395,13.5400,33.2769,26.2318,20.0861,20.0602,19.1867,0.927454,1.969222,13.573116,-1.0493,0.4497,1.3491,2.3983,4.4969,8.5441,14.8397,17.6877,18.5871,19.4865,21.1353,26.2318,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,4.43685838704,0.0,26.9267578125,4.56707763672,1.83560430908,5.5057686622,10.0254297583,0.779357910156,29.6796264648,22.1065826416,9.5946634552,17.5789574517,10.8455922037,485.261993408,511.394989014,489.539001465,5.92297976074,497.381944444,3.33869560537,3.46463632584,11.8503713608,3.46463632584,0.0,5.27819091797,79.0766742109,63.6573104858,345.425140381,105.879936218,0.0,128.431071429,4.09581568463,38.0,47.0,39.0,1.4826,42.4971428571,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
228,L2A,2003,276,119278531,39,L2A,275.60,51.256580,-100.958710,486.0500,508.8172,484.2900,12.8500,1.7600,15.3300,2.910000,6,0,0,0,4,15,117.0688,0.0000,7.1950,7.0948,8.8374,1.7600,132.5081,130.5594,129.5101,129.3431,128.6108,0.007773,-0.867933,9.855766,-1.6489,-1.4990,-1.3491,-1.3491,-1.3491,-1.1992,-1.1992,-1.0493,-1.0493,-1.0493,-0.8994,130.5594,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,3.06785157633,2.77612304688,13.973815918,5.07804870605,2.20369794617,6.356080086,3.63784491089,3.48428344727,17.7176513672,15.361618042,0.931307894897,14.098108107,4.22848220884,481.779998779,497.472991943,493.726501465,0.776138928223,491.939503205,0.897487559964,2.89199304581,5.75122690201,4.81931400299,1.38165406408,4.90823036668,81.0657420484,43.3540229797,325.5675354,140.767181396,144.424754324,188.966653425,4.02734120255,23.0,32.0,31.0,1.4826,27.186440678,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
